gbifid	x	y	plant	eventdate	day	month	year
1263901503	40.8	0.5	sage				
1263901491	40.8	0.5	sage				
1263901441	40.8	0.62	sage				
788711477	40.8	21.75	sage	1998-06-19T02:00Z	19	6	1998
617885214	40.8	-0.62	sage				
617884091	40.8	-0.62	sage				
617602023	40.81	-0.98	sage				
617584946	40.81	-0.98	sage				
616600355	40.81	-0.86	sage				
616520573	40.81	-1.1	sage				
616520538	40.81	-0.98	sage				
616520502	40.81	-1.1	sage				
616520384	40.81	-0.98	sage				
1143221360	40.8188680347	0.3788653609	sage				
1143176494	40.8188680347	0.3788653609	sage				
1143221366	40.818868136	0.388865565	sage				
618231034	40.83	-3.23	sage				
617968080	40.83	-3	sage				
617684736	40.83	-3	sage				
617684706	40.83	-3	sage				
617672369	40.83	-3	sage				
617672144	40.83	-2.88	sage				
617671626	40.83	-3	sage				
616876696	40.83	-3	sage				
616845427	40.83	-3	sage				
616845385	40.83	-3	sage				
616845372	40.83	-3	sage				
616844152	40.83	-3	sage				
616843964	40.83	-3	sage				
616843563	40.83	-3	sage				
616843365	40.83	-3	sage				
616842598	40.83	-2.88	sage				
1143229325	40.8488681649	0.3288638138	sage				
1143221637	40.8488681649	0.3288638138	sage				
1143221345	40.8488682663	0.3388640178	sage				
1143221649	40.8488705953	0.5688687163	sage				
1842846654	40.849	0.289	sage	1981-04-27T02:00Z	27	4	1981
1842885182	40.85	0.33	sage	1935-06-18T01:00Z	18	6	1935
876151314	40.85	0.33	sage	1915-06-14T01:00Z	14	6	1915
860316862	40.85	0.33	sage	1993-05-29T02:00Z	29	5	1993
1211988226	40.856685	-73.879941	sage	2015-09-24T12:04Z	24	9	2015
1142568233	40.8588543575	-1.0411640514	sage				
1142568225	40.8588555952	-0.9211616466	sage				
1142771382	40.8588567282	-0.8111594387	sage				
1142771377	40.8688459562	-1.8711807556	sage				
1142561227	40.8688508438	-1.4011714217	sage				
1143009818	40.8788323967	-3.1812066246	sage				
1143079741	40.8788349351	-2.9412019552	sage				
1143079715	40.8788349351	-2.9412019552	sage				
1142678137	40.8788351464	-2.9212015654	sage				
1143079699	40.8788362018	-2.8211996143	sage				
1264599824	40.88	0.38	sage				
1264599820	40.88	0.38	sage				
1264599817	40.88	0.38	sage				
1264599806	40.88	0.26	sage				
1264599798	40.88	0.26	sage				
1264599790	40.88	0.26	sage				
1263901525	40.88	0.38	sage				
1263901465	40.88	0.26	sage				
1263901412	40.88	0.38	sage				
1263901377	40.88	0.38	sage				
1263901375	40.88	0.26	sage				
1263901365	40.88	0.15	sage				
1263901285	40.88	0.38	sage				
1263901273	40.88	0.26	sage				
1263901233	40.88	0.26	sage				
1263901213	40.88	0.26	sage				
1263901206	40.88	0.26	sage				
1263901205	40.88	0.38	sage				
1263901202	40.88	0.38	sage				
1263901197	40.88	0.38	sage				
1263901191	40.88	0.26	sage				
1263901190	40.88	0.26	sage				
1263901177	40.88	0.38	sage				
1263901172	40.88	0.26	sage				
1263901164	40.88	0.26	sage				
1263901156	40.88	0.15	sage				
1263901141	40.88	0.26	sage				
1263901128	40.88	0.26	sage				
1263901102	40.88	0.26	sage				
1263901094	40.88	0.38	sage				
1263901091	40.88	0.38	sage				
1263901077	40.88	0.26	sage				
616762854	40.88	0.26	sage				
616762715	40.88	0.26	sage				
616762659	40.88	0.26	sage				
1142678150	40.888835144	-2.9412021386	sage				
1263901457	40.89	0.74	sage				
1263901448	40.89	0.86	sage				
1263901400	40.89	0.5	sage				
1263901304	40.89	0.5	sage				
1263901256	40.89	0.5	sage				
1263901150	40.89	0.5	sage				
1263901134	40.89	0.5	sage				
1263901029	40.89	0.5	sage				
1263901016	40.89	0.5	sage				
617827370	40.89	0.5	sage				
617159963	40.89	-6.5	sage				
616762745	40.89	0.38	sage				
616761857	40.89	0.38	sage				
616761387	40.89	0.38	sage				
1142678156	40.898835353	-2.9412023221	sage				
1143221640	40.8988703441	0.4388651797	sage				
618356217	40.9	-1.21	sage				
618129682	40.9	-1.21	sage				
617362409	40.9	-1.21	sage				
318120219	40.9	-0.63	sage	1951-09-03T01:00Z	3	9	1951
1842846712	40.904	0.335	sage	1981-05-18T02:00Z	18	5	1981
1143176479	40.9088699489	0.3788637779	sage				
618230832	40.92	-3.35	sage				
618230209	40.92	-3.35	sage				
617968519	40.92	-2.76	sage				
617245293	40.92	-3.35	sage				
617245207	40.92	-3.35	sage				
616845400	40.92	-3	sage				
616844006	40.92	-2.76	sage				
616843669	40.92	-3	sage				
616843422	40.92	-3	sage				
616842053	40.92	-2.76	sage				
616841986	40.92	-2.76	sage				
218537192	40.9288655925	-0.0911461455	sage				
218537191	40.9288655925	-0.0911461455	sage				
1143229319	40.9288701724	0.3588630168	sage				
199152873	40.933333	0.383333	sage				
218536771	40.9388068887	-5.6712552035	sage				
1143209688	40.9388700813	0.3288622277	sage				
1143221620	40.9388703858	0.3588628403	sage				
1143244318	40.9388712987	0.4488646795	sage				
1143209701	40.9388712987	0.4488646795	sage				
1143170609	40.9388712987	0.4488646795	sage				
1143221663	40.9388724129	0.5588669304	sage				
218537064	40.9388724129	0.5588669304	sage				
1842870316	40.94	0.56	sage	1946-06-09T02:00Z	9	6	1946
1842859532	40.94	0.56	sage	1942-05-26T02:00Z	26	5	1942
876156512	40.94	0.56	sage	1942-05-26T02:00Z	26	5	1942
1142771460	40.9488562603	-1.041165666	sage				
1142771418	40.9488574993	-0.9211632589	sage				
1143229751	40.9488708022	0.3788630724	sage				
1842906926	40.95	0.8	sage	1944-05-08T02:00Z	8	5	1944
1842858153	40.95	0.8	sage	1944-05-08T02:00Z	8	5	1944
860307948	40.95	-1.16	sage	1980-06-06T02:00Z	6	6	1980
218537286	40.9588453416	-2.1111871345	sage				
1142771442	40.9588503527	-1.6311776242	sage				
1143156121	40.9588516009	-1.5111752365	sage				
218535254	40.9688070705	-5.7112565198	sage				
1143029938	40.968833004	-3.3012106131	sage				
1143009811	40.968833004	-3.3012106131	sage				
1143009798	40.968833004	-3.3012106131	sage				
1142583599	40.9688368185	-2.9412036085	sage				
1142583573	40.9688368185	-2.9412036085	sage				
218537297	40.9688380865	-2.8212012653	sage				
1143079730	40.9688393527	-2.701198918	sage				
1143079728	40.9688393527	-2.701198918	sage				
1263901496	40.97	0.38	sage				
1263901461	40.97	0.38	sage				
1263901438	40.97	0.14	sage				
1263901411	40.97	0.26	sage				
1263901369	40.97	0.14	sage				
1263901341	40.97	0.38	sage				
1263901257	40.97	0.14	sage				
1263901227	40.97	0.38	sage				
1263901223	40.97	0.14	sage				
1263901463	40.98	0.74	sage				
1263901427	40.98	0.5	sage				
1263901270	40.98	0.5	sage				
1263901239	40.98	0.5	sage				
1263901136	40.98	0.5	sage				
1263901105	40.98	0.5	sage				
214394981	40.98	-5.72	sage				
895249103	40.984	-5.716	sage	1990-07-02T02:00Z	2	7	1990
618129532	40.99	-1.21	sage				
617884427	40.99	-0.86	sage				
618227896	41	-4.42	sage				
618227842	41	-4.42	sage				
618227780	41	-4.42	sage				
618227453	41	-4.42	sage				
618227006	41	-4.42	sage				
618226245	41	-4.42	sage				
618225842	41	-4.42	sage				
617987223	41	-2.28	sage				
617243354	41	-4.42	sage				
617243328	41	-4.42	sage				
617243113	41	-4.42	sage				
616883590	41	-2.28	sage				
616882626	41	-2.28	sage				
618229933	41.01	-3.23	sage				
617671891	41.01	-2.76	sage				
616842654	41.01	-2.76	sage				
616841915	41.01	-2.76	sage				
1142771400	41.0188675117	-0.0911477456	sage				
218537219	41.0188675117	-0.0911477456	sage				
218535496	41.0288086356	-5.6812570987	sage				
1842877613	41.04	0.8	sage	1944-05-07T02:00Z	7	5	1944
860307945	41.04	-1.16	sage	1980-06-05T02:00Z	5	6	1980
1142583590	41.0488258183	-4.1312281134	sage				
218534947	41.0588323367	-3.541216933	sage				
1143009809	41.058836166	-3.1812099467	sage				
1143081298	41.058841247	-2.701200573	sage				
1143079743	41.058841247	-2.701200573	sage				
1143079732	41.0588425128	-2.5811982191	sage				
1263901447	41.06	0.26	sage				
1263901385	41.06	0.26	sage				
1263901349	41.06	0.14	sage				
1263901328	41.06	0.14	sage				
1263901261	41.06	0.38	sage				
1263901260	41.06	0.14	sage				
1263901181	41.06	0.38	sage				
1263901302	41.07	0.73	sage				
1263901300	41.07	0.85	sage				
1263901244	41.07	0.73	sage				
1263901212	41.07	0.85	sage				
1263901184	41.07	0.73	sage				
1263901167	41.07	0.85	sage				
1263901154	41.07	0.85	sage				
1263901152	41.07	0.85	sage				
1263901147	41.07	0.73	sage				
1263901144	41.07	0.85	sage				
618130123	41.07	-0.73	sage				
618129237	41.07	-0.73	sage				
617162583	41.07	-0.73	sage				
618531387	41.09	-1.92	sage				
617518526	41.09	-1.92	sage				
617518514	41.09	-1.92	sage				
617518432	41.09	-1.92	sage				
617518409	41.09	-1.92	sage				
617518396	41.09	-1.92	sage				
617967823	41.1	-2.64	sage				
617965880	41.1	-2.76	sage				
617672408	41.1	-2.64	sage				
617672291	41.1	-2.64	sage				
616844222	41.1	-2.64	sage				
616843629	41.1	-2.64	sage				
616843621	41.1	-2.64	sage				
616843400	41.1	-2.64	sage				
616842102	41.1	-2.76	sage				
616842074	41.1	-2.76	sage				
218536746	41.1088303963	-3.8212232747	sage				
31966208	41.1093	-1.408	sage	1980-06-30T02:00Z	30	6	1980
218536745	41.1288309235	-3.8112234561	sage				
1143161479	41.1388554225	-1.5111785046	sage				
1142771412	41.1388566715	-1.391176108	sage				
218537187	41.1388566715	-1.391176108	sage				
218537181	41.1388566715	-1.391176108	sage				
1143079751	41.1488431494	-2.7012022344	sage				
1143079722	41.1488431494	-2.7012022344	sage				
1263901442	41.15	0.25	sage				
1263901360	41.15	0.25	sage				
1263901267	41.15	0.25	sage				
1263901211	41.15	0.25	sage				
895244631	41.15	12.62	sage				
30566968	41.15	12.61	sage	1992-05-29T02:00Z	29	5	1992
218536747	41.1588311263	-3.8512247895	sage				
1264599914	41.16	0.61	sage				
1264599869	41.16	0.73	sage				
1263901472	41.16	0.49	sage				
1263901456	41.16	0.73	sage				
1263901428	41.16	0.49	sage				
1263901363	41.16	0.61	sage				
1263901347	41.16	0.61	sage				
1263901343	41.16	0.49	sage				
1263901259	41.16	0.73	sage				
1263901254	41.16	0.49	sage				
1263901252	41.16	0.61	sage				
1263901230	41.16	0.73	sage				
1263901178	41.16	0.61	sage				
1263901151	41.16	0.61	sage				
1263901145	41.16	0.85	sage				
1263901043	41.16	0.61	sage				
1263901023	41.16	0.73	sage				
616600308	41.16	-0.73	sage				
1263901403	41.17	0.97	sage				
618528107	41.18	-1.92	sage				
617518507	41.18	-1.8	sage				
617518491	41.18	-1.8	sage				
617518458	41.18	-1.92	sage				
214394961	41.209999	-1.78	sage				
606646503	41.22222	-73.05638	sage	1905-06-15T01:00Z	15	6	1905
1038947432	41.2281	-73.059	sage	1905-06-15T01:00Z	15	6	1905
218537281	41.22884991	-2.2211942586	sage				
1142571591	41.2288548392	-1.7511849338	sage				
1142571586	41.2288548392	-1.7511849338	sage				
1263901383	41.24	0.25	sage				
1264599910	41.25	0.85	sage				
1264599909	41.25	0.73	sage				
1264599897	41.25	0.85	sage				
1264599895	41.25	0.73	sage				
1264599892	41.25	0.73	sage				
1264599887	41.25	0.61	sage				
1264599884	41.25	0.73	sage				
1264599882	41.25	0.85	sage				
1264599874	41.25	0.85	sage				
1264599873	41.25	0.85	sage				
1264599872	41.25	0.73	sage				
1264599871	41.25	0.73	sage				
1264599865	41.25	0.85	sage				
1264599853	41.25	0.73	sage				
1264599851	41.25	0.61	sage				
1264599848	41.25	0.85	sage				
1264599842	41.25	0.73	sage				
1264599837	41.25	0.85	sage				
1264599832	41.25	0.85	sage				
1264599827	41.25	0.85	sage				
1264599826	41.25	0.85	sage				
1264599825	41.25	0.85	sage				
1264599822	41.25	0.61	sage				
1264599821	41.25	0.85	sage				
1264599811	41.25	0.85	sage				
1264599808	41.25	0.61	sage				
1264599805	41.25	0.73	sage				
1264599802	41.25	0.85	sage				
1264599797	41.25	0.85	sage				
1264599796	41.25	0.85	sage				
1264599779	41.25	0.85	sage				
1264599776	41.25	0.85	sage				
1263901515	41.25	0.85	sage				
1263901504	41.25	0.73	sage				
1263901475	41.25	0.61	sage				
1263901458	41.25	0.49	sage				
1263901449	41.25	0.61	sage				
1263901425	41.25	0.85	sage				
1263901417	41.25	0.73	sage				
1263901416	41.25	0.73	sage				
1263901414	41.25	0.85	sage				
1263901381	41.25	0.85	sage				
1263901376	41.25	0.85	sage				
1263901370	41.25	0.85	sage				
1263901306	41.25	0.73	sage				
1263901290	41.25	0.85	sage				
1263901287	41.25	0.61	sage				
1263901269	41.25	0.49	sage				
1263901268	41.25	0.49	sage				
1263901242	41.25	0.85	sage				
1263901217	41.25	0.61	sage				
1263901215	41.25	0.73	sage				
1263901186	41.25	0.73	sage				
1263901182	41.25	0.85	sage				
1263901175	41.25	0.73	sage				
1263901173	41.25	0.85	sage				
1263901170	41.25	0.73	sage				
1263901146	41.25	0.61	sage				
1263901142	41.25	0.73	sage				
1263901127	41.25	0.85	sage				
1263901124	41.25	0.73	sage				
1263901114	41.25	0.73	sage				
1263901097	41.25	0.73	sage				
1263901088	41.25	0.73	sage				
1263901036	41.25	0.85	sage				
1263901030	41.25	0.73	sage				
1263901025	41.25	0.85	sage				
1263901015	41.25	0.61	sage				
1263901007	41.25	0.85	sage				
1263900999	41.25	0.85	sage				
1263900984	41.25	0.85	sage				
1263900979	41.25	0.85	sage				
1263900975	41.25	0.85	sage				
616953780	41.25	0.61	sage				
616591224	41.25	0.61	sage				
616591132	41.25	0.73	sage				
1264599903	41.26	1.08	sage				
1263901455	41.26	0.96	sage				
1263901436	41.26	0.96	sage				
1263901413	41.26	1.08	sage				
1263901296	41.26	0.96	sage				
1263901271	41.26	1.08	sage				
1263901253	41.26	0.96	sage				
1263901231	41.26	1.08	sage				
1263901098	41.26	0.96	sage				
1263901055	41.26	0.96	sage				
1263901038	41.26	0.96	sage				
1263901037	41.26	0.96	sage				
1263901027	41.26	1.08	sage				
1263901008	41.26	0.96	sage				
1263901002	41.26	1.08	sage				
618051426	41.26	0.85	sage				
618031975	41.26	0.85	sage				
618031931	41.26	0.85	sage				
618030621	41.26	0.85	sage				
617716184	41.26	0.85	sage				
617599646	41.26	0.85	sage				
616953840	41.26	0.85	sage				
616953821	41.26	0.85	sage				
616953803	41.26	0.85	sage				
616953755	41.26	0.85	sage				
616953737	41.26	0.85	sage				
616953709	41.26	0.85	sage				
616953683	41.26	0.85	sage				
616591079	41.26	0.85	sage				
616591034	41.26	0.85	sage				
1143034204	41.2888340851	-3.8312268474	sage				
218536797	41.2888340851	-3.8312268474	sage				
1143034245	41.2888350498	-3.7412251077	sage				
218536798	41.2888350498	-3.7412251077	sage				
1142992381	41.288873523	-0.0711521746	sage				
895359939	41.299999	-5.68	sage				
1142561317	41.3088628106	-1.1511743985	sage				
1142771432	41.3088839355	0.9088675804	sage				
218537076	41.3088839355	0.9088675804	sage				
218537079	41.3088851486	1.0288700613	sage				
218537080	41.3088863596	1.148872546	sage				
1842863249	41.31	0.91	sage	1876-01-01T01:00Z			1876
1562904618	41.31316	13.62505	sage	2017-05-06T14:37Z	6	5	2017
1142568041	41.3188263169	-4.611242395	sage				
218536790	41.3188263169	-4.611242395	sage				
1142583557	41.3188352572	-3.7812264468	sage				
218537180	41.3188580231	-1.6311841951	sage				
1842911512	41.32	1.51	sage	1944-05-21T02:00Z	21	5	1944
1842865881	41.32	1.51	sage	1919-06-07T01:00Z	7	6	1919
1050610719	41.32	-3.9	sage	1989-05-26T02:00Z	26	5	1989
617319499	41.33	-5.74	sage				
30889480	41.330002	0.01	sage	1978-06-04T01:00Z	4	6	1978
895210192	41.335	-1.93	sage	2006-05-20T02:00Z	20	5	2006
1264599868	41.34	0.6	sage				
1264599860	41.34	0.84	sage				
1264599859	41.34	0.84	sage				
1264599858	41.34	0.72	sage				
1264599856	41.34	0.6	sage				
1264599849	41.34	0.48	sage				
1264599847	41.34	0.48	sage				
1264599844	41.34	0.72	sage				
1264599840	41.34	0.84	sage				
1264599834	41.34	0.6	sage				
1264599801	41.34	0.6	sage				
1263901342	41.34	0.84	sage				
1263901334	41.34	0.72	sage				
1263901323	41.34	0.6	sage				
1263901308	41.34	0.48	sage				
1263901276	41.34	0.48	sage				
1263901251	41.34	0.6	sage				
1263901225	41.34	0.84	sage				
1263901210	41.34	0.72	sage				
1263901135	41.34	0.6	sage				
1263901061	41.34	0.72	sage				
1263901056	41.34	0.84	sage				
1263901014	41.34	0.48	sage				
617716227	41.34	0.6	sage				
616975468	41.34	-0.49	sage				
616591172	41.34	0.6	sage				
30566877	41.34	-1.71	sage	1988-06-18T02:00Z	18	6	1988
606646506	41.34583	-72.02972	sage	1926-07-14T01:00Z	14	7	1926
1264599913	41.35	0.96	sage				
1264599898	41.35	1.08	sage				
1264599891	41.35	1.08	sage				
1264599888	41.35	1.08	sage				
1264599804	41.35	0.96	sage				
1263901502	41.35	0.96	sage				
1263901368	41.35	1.08	sage				
1263901294	41.35	0.96	sage				
1263901289	41.35	1.32	sage				
1263901265	41.35	0.96	sage				
1263901243	41.35	1.32	sage				
1263901194	41.35	1.08	sage				
1263901109	41.35	0.96	sage				
1263901084	41.35	1.08	sage				
1263901021	41.35	1.32	sage				
1263901020	41.35	0.96	sage				
1263901003	41.35	1.32	sage				
1263901000	41.35	1.08	sage				
1263900990	41.35	1.08	sage				
1263900985	41.35	1.08	sage				
618227534	41.35	-4.67	sage				
618227130	41.35	-4.67	sage				
618050911	41.35	-0.96	sage				
618050608	41.35	-0.96	sage				
618048838	41.35	-1.08	sage				
618048720	41.35	-1.08	sage				
618047622	41.35	-0.96	sage				
617885135	41.35	-0.96	sage				
617726691	41.35	-1.08	sage				
617725755	41.35	-1.08	sage				
617725712	41.35	-1.08	sage				
616978212	41.35	-0.96	sage				
616978153	41.35	-0.96	sage				
616976131	41.35	-1.08	sage				
616976063	41.35	-0.96	sage				
616974848	41.35	-0.96	sage				
616600251	41.35	-0.96	sage				
1038933026	41.3566	-73.01	sage	1904-06-01T01:00Z	1	6	1904
1845053381	41.36	2.02	sage	2018-04-27T02:00Z	27	4	2018
616974770	41.36	-1.56	sage				
574663112	41.365944	19.907972	sage	2009-09-07T02:00Z	7	9	2009
767260799	41.368173	2.163723	sage				
895229415	41.382	0.004	sage	2001-05-25T02:00Z	25	5	2001
218536775	41.3888160315	-5.6912641865	sage				
218535040	41.3888160315	-5.6912641865	sage				
218537121	41.3888832465	0.6688611997	sage				
218535253	41.3988166801	-5.6512636283	sage				
218537078	41.3988871135	1.0288684594	sage				
218537077	41.3988883258	1.1488709467	sage				
218537075	41.3988883258	1.1488709467	sage				
218537065	41.3988883258	1.1488709467	sage				
1144568073	41.4	9.21667	sage	1914-05-09T01:00Z	9	5	1914
30567096	41.4	-3.35	sage	1995-06-13T02:00Z	13	6	1995
1038950575	41.407	-72.9316	sage	1822-01-01T01:00Z			1822
1142568557	41.4088294114	-4.501242008	sage				
1142568032	41.4088294114	-4.501242008	sage				
218536789	41.4088294114	-4.501242008	sage				
1142568018	41.408830709	-4.3812397088	sage				
218535038	41.408830709	-4.3812397088	sage				
218536804	41.4088384578	-3.6612258228	sage				
218536803	41.4088384578	-3.6612258228	sage				
218537258	41.4088537647	-2.221197593	sage				
1142771370	41.4088992675	2.2188931181	sage				
1842863016	41.41	2.1	sage	1879-04-01T01:00Z		4	1879
1842849284	41.41	2.22	sage	1945-12-30T01:00Z	30	12	1945
876155535	41.41	2.1	sage	1981-05-16T02:00Z	16	5	1981
910454185	41.413248	-2.222402	sage				
606646507	41.41388	-73.30333	sage	1919-07-02T01:00Z	2	7	1919
218537260	41.4188463576	-2.941211971	sage				
1142584044	41.4188501769	-2.5812048938	sage				
1842885775	41.42	0.08	sage	1981-07-04T02:00Z	4	7	1981
1263901494	41.42	0.36	sage				
1263901390	41.42	0.24	sage				
618038196	41.42	0	sage				
617725799	41.42	-0.12	sage				
616978363	41.42	0	sage				
1264599893	41.43	0.84	sage				
1264599889	41.43	0.84	sage				
1264599886	41.43	0.84	sage				
1264599850	41.43	0.84	sage				
1264599845	41.43	0.6	sage				
1264599838	41.43	0.72	sage				
1264599835	41.43	0.84	sage				
1264599830	41.43	0.84	sage				
1264599810	41.43	0.6	sage				
1264599809	41.43	0.6	sage				
1264599803	41.43	0.6	sage				
1264599791	41.43	0.6	sage				
1264599789	41.43	0.6	sage				
1263901508	41.43	0.48	sage				
1263901471	41.43	0.84	sage				
1263901366	41.43	0.84	sage				
1263901352	41.43	0.6	sage				
1263901327	41.43	0.72	sage				
1263901279	41.43	0.84	sage				
1263901247	41.43	0.6	sage				
1263901245	41.43	0.72	sage				
1263901076	41.43	0.6	sage				
1263901054	41.43	0.84	sage				
1263901039	41.43	0.72	sage				
617881602	41.43	0.6	sage				
617599254	41.43	0.6	sage				
617599227	41.43	0.6	sage				
616589490	41.43	0.6	sage				
616589448	41.43	0.6	sage				
218536997	41.4388350146	-4.0412337409	sage				
1264599908	41.44	1.08	sage				
1264599907	41.44	0.96	sage				
1264599904	41.44	1.32	sage				
1264599900	41.44	1.32	sage				
1264599862	41.44	0.96	sage				
1264599846	41.44	0.96	sage				
1264599841	41.44	1.08	sage				
1263901517	41.44	1.08	sage				
1263901387	41.44	1.08	sage				
1263901336	41.44	0.96	sage				
1263901317	41.44	1.32	sage				
1263901264	41.44	0.96	sage				
1263901250	41.44	1.08	sage				
1263901222	41.44	1.32	sage				
1263901074	41.44	1.08	sage				
1263901047	41.44	0.96	sage				
1263901026	41.44	1.32	sage				
1263901017	41.44	1.32	sage				
1263901013	41.44	1.32	sage				
1263900963	41.44	1.32	sage				
618050949	41.44	-0.84	sage				
618048341	41.44	-0.96	sage				
617312612	41.44	0.84	sage				
616978282	41.44	-0.84	sage				
616432727	41.44	1.32	sage				
231007218	41.4467	-4.38111	sage				
1142947199	41.4488382385	-3.7612285186	sage				
1142947195	41.4488382385	-3.7612285186	sage				
1263901006	41.45	2.4	sage				
1263900993	41.45	2.4	sage				
617243379	41.45	-4.55	sage				
31966290	41.456	-1.449	sage	1983-05-18T02:00Z	18	5	1983
1142831242	41.4588782427	0.0288467967	sage				
618128287	41.46	-3.35	sage				
895237503	41.47	0.07	sage	1992-05-08T02:00Z	8	5	1992
218536776	41.4788217603	-5.3412593316	sage				
31903486	41.486851	0.903525	sage				
31903484	41.486851	0.903525	sage				
1142568554	41.4888258992	-4.9812526996	sage				
218535058	41.4888258992	-4.9812526996	sage				
218536080	41.4888877696	0.8988641583	sage				
1845046282	41.49	0.46	sage	2016-04-27T02:00Z	27	4	2016
1845041700	41.49	0.46	sage	2016-04-27T02:00Z	27	4	2016
1842872610	41.49	1.14	sage	1978-06-11T01:00Z	11	6	1978
218536786	41.4988300239	-4.6212460267	sage				
218537250	41.4988557042	-2.2211992698	sage				
218537259	41.4988569694	-2.1011968878	sage				
218537253	41.4988582328	-1.9811945016	sage				
218537182	41.4988620118	-1.6211873184	sage				
218535203	41.4988632678	-1.5011849158	sage				
218537073	41.4988928403	1.3788739462	sage				
1842897964	41.5	1.86	sage	1969-08-28T01:00Z	28	8	1969
